Budget,Runtime,Popularity,Vote_Average,Vote_Count,Genres,Revenue,Release_Year,Release_Month,Release_Quarter,Revenue_Log,Budget_Log
9500000.0,117.0,10.359669,6.5,541.0,Action,111584787.0,1967,6,2,18.530295290376944,16.066802461833923
27500000.0,131.0,10.619302,6.2,534.0,Adventure,187500000.0,1983,6,2,19.049289408708074,17.129696599000436
36000000.0,134.0,10.231985,5.8,348.0,Adventure,160000000.0,1983,10,4,18.8906843794481,17.399029524198163
350000.0,96.0,1.553107,6.7,21.0,Drama,2400000.0,1985,10,4,14.690979711984754,12.765691290604371
10000000.0,114.0,9.836894,6.4,138.0,Crime,8801940.0,1984,10,4,15.990482823308668,16.118095750958314
500000.0,106.0,4.368765,7.5,65.0,Drama,2500000.0,1962,5,2,14.731801689838349,13.122365377402328
12000000.0,91.0,8.816951,5.9,66.0,Drama,37170057.0,1992,8,3,17.43101410267039,16.300417291085605
12000000.0,101.0,4.179487,7.0,38.0,Comedy,2280148.0,1992,3,1,14.63975134967254,16.300417291085605
5900000.0,122.0,4.621214,7.0,99.0,Thriller,51718367.0,1979,3,1,17.761323556845714,15.59046307836746
134000.0,73.0,5.110716,6.9,96.0,Thriller,4000000.0,1942,12,4,15.201805169084134,11.80560254159177
1000000.0,95.0,2.261946,5.7,19.0,Action,18300000.0,1978,6,2,16.722411672456456,13.815511557963774
50000000.0,102.0,6.678661,4.6,109.0,Action,49000000.0,1994,2,1,17.707330876483063,17.72753358339242
1070000.0,95.0,0.170074,5.1,4.0,Comedy,570000.0,1998,5,2,13.25339339419516,13.883170141017091
25000000.0,109.0,4.935932,6.2,120.0,Adventure,9873044.0,1985,7,3,16.10531887446834,17.034386422832473
4000000.0,93.0,11.457298,7.4,451.0,Action,22490039.0,1979,2,1,16.92858310250217,15.201805169084134
25000000.0,128.0,3.240624,7.1,33.0,History,3052000.0,1970,10,4,14.931307999040428,17.034386422832473
600000.0,225.0,3.624542,7.1,67.0,History,34505110.0,1970,3,1,17.356618015956748,13.304686600863562
4638783.0,106.0,5.781236,7.2,67.0,Western,11000000.0,1973,5,2,16.213405921671733,15.349962820890848
3716946.0,121.0,2.537955,6.9,48.0,Action,5000000.0,1970,5,2,15.424948670398354,15.128413190366862
7000000.0,127.0,7.218957,6.2,23.0,Drama,191125.0,1991,5,2,12.16068817539557,15.76142084987672
3000000.0,125.0,2.560454,6.9,36.0,Drama,12000000.0,1964,8,3,16.300417291085605,14.914123179965662
11000000.0,102.0,6.372135,6.4,106.0,Action,8862354.0,1990,2,1,15.997323088616744,16.213405921671733
1300000.0,97.0,12.630419,5.7,136.0,Drama,447741.0,2002,8,3,13.011972452649996,14.077875591662238
22000000.0,175.0,7.719173,7.0,210.0,Drama,50750000.0,1977,6,2,17.742422195590603,16.906553056777135
8000000.0,84.0,5.892277,7.2,104.0,Comedy,10600497.0,1984,1,1,16.17641153911079,15.894952224644102
4500000.0,86.0,7.522655,6.5,105.0,Horror,1261000.0,1986,6,2,14.047416407968154,15.319588176962746
25000000.0,95.0,3.596317,5.6,38.0,Comedy,1614266.0,1996,3,1,14.294391541639703,17.034386422832473
210000.0,81.0,1.569865,4.5,14.0,Horror,107352.0,1988,5,2,11.583877748887568,12.25486757159303
300000.0,80.0,6.064898,6.0,125.0,Action,8000000.0,1975,4,2,15.894952224644102,12.611541086966115
3352254.0,118.0,10.037593,7.0,120.0,Action,58831997.0,1972,12,4,17.890196448528084,15.025143811676312
500000.0,110.0,8.212399,7.2,359.0,Drama,3000000.0,1973,10,4,14.914123179965662,13.122365377402328
3500000.0,121.0,8.55931,6.3,37.0,Action,12000000.0,1966,2,1,16.300417291085605,15.068273812173887
250000.0,101.0,3.66229,5.2,56.0,Drama,144008.0,2002,6,2,11.877631076605095,12.429220196836383
34000000.0,111.0,7.176726,5.6,13.0,Drama,18634643.0,1991,9,3,16.74053298687615,17.341871111992198
1271000.0,81.0,7.441117,7.0,88.0,Crime,3788000.0,1955,1,1,15.147348997279623,14.055315336953344
950000.0,103.0,2.526159,6.6,28.0,Drama,814666.0,1968,9,3,13.610534719770733,13.76421831620775
2090000.0,109.0,3.129943,6.6,53.0,Comedy,40000000.0,1970,7,3,17.50439003707821,14.55267510240978
36000000.0,189.0,2.151436,5.8,11.0,Drama,1345903.0,1991,12,4,14.112576464206395,17.399029524198163
4200000.0,88.0,10.644165,6.7,198.0,Horror,5835247.0,1990,10,4,15.579427324941848,15.250595321348806
1114000.0,99.0,2.886254,6.8,24.0,Drama,2610000.0,1933,12,4,14.774861162440565,13.923468597135031
7200000.0,111.0,9.190328,6.6,91.0,Drama,68392977.0,1984,7,3,18.040780716504084,15.789591722875162
6000000.0,131.0,3.189566,7.0,60.0,Action,7500000.0,1972,1,1,15.830413711839864,15.607270193858982
2000000.0,124.0,8.999948,7.2,78.0,Drama,21750000.0,1954,6,2,16.89512436147598,14.508658238524095
8000000.0,111.0,11.837667,7.3,581.0,Crime,43000000.0,1979,6,2,17.57671069691365,15.894952224644102
150000000.0,93.0,16.22986,6.7,3082.0,Adventure,919838758.0,2004,5,2,20.639708950690668,18.826145858727198
125000000.0,124.0,15.049695,6.2,2462.0,Action,544272402.0,2004,5,2,20.114960420300196,18.643824303266577
50000000.0,119.0,12.448933,5.9,195.0,Drama,49718611.0,2004,5,2,17.72188990788566,17.72753358339242
16000000.0,86.0,8.604389,4.7,109.0,Romance,14822346.0,2004,5,2,16.511646532365,16.588099342704055
2500000.0,112.0,3.551063,6.3,18.0,Drama,1062253.0,2003,1,1,13.875903623561872,14.731801689838349
130000000.0,141.0,28.460276,7.7,6037.0,Adventure,789804554.0,2004,5,2,20.487296074083048,18.683045016112164
27000000.0,106.0,7.600017,6.3,339.0,Mystery,21148829.0,2004,5,2,16.867095142777465,17.11134746100564
105000000.0,119.0,5.060352,6.3,1593.0,Action,115772733.0,2004,6,2,18.567139637692993,18.46947091764561
50000000.0,80.0,10.003679,5.2,851.0,Animation,200804534.0,2004,6,2,19.117842530188174,17.72753358339242
90000000.0,93.0,10.81552,5.4,339.0,Action,102000000.0,2004,6,2,18.440483381052466,18.31532023940565
400000.0,95.0,10.287419,6.7,567.0,Comedy,46118097.0,2004,6,2,17.646716012271884,12.899222326086994
27000000.0,132.0,1.408176,6.3,30.0,Drama,14683921.0,1992,4,2,16.50226371168064,17.11134746100564
12000000.0,122.0,8.337242,6.6,24.0,Drama,38120905.0,1991,7,3,17.45627340351926,16.300417291085605
802000.0,104.0,6.165341,6.2,12.0,Drama,4371000.0,1942,10,4,15.290502602626026,13.594865133730668
14320000.0,176.0,0.585397,6.0,7.0,Drama,14000000.0,1968,7,3,16.454567959008102,16.477167789329172
11000000.0,124.0,2.27258,5.9,16.0,Drama,2200000.0,1970,1,1,14.603968372873895,16.213405921671733
5000000.0,90.0,0.399156,5.0,6.0,Comedy,485772.0,1991,2,1,13.093496715578334,15.424948670398354
1000000.0,100.0,2.828371,6.2,33.0,Action,7800000.0,1949,12,4,15.86963441986494,13.815511557963774
65000.0,100.0,5.266103,6.6,520.0,Documentary,28575078.0,2004,1,1,17.168045532295746,11.082157933374816
360000.0,113.0,1.345165,5.3,13.0,Action,36000000.0,1967,8,3,17.399029524198163,12.793862088206213
6000000.0,97.0,5.648114,6.9,192.0,Action,5844868.0,1986,2,1,15.581074740318925,15.607270193858982
2300000.0,107.0,2.01799,6.9,18.0,Music,11000000.0,1951,7,3,16.213405921671733,14.648420115681892
110000000.0,120.0,7.825072,5.7,687.0,Action,72178895.0,2004,6,2,18.09465826196635,18.5159909328476
20000000.0,92.0,11.967379,6.2,1009.0,Comedy,167722310.0,2004,6,2,18.93782025908915,16.811242881518265
60000000.0,128.0,14.092373,7.1,1974.0,Comedy,219417255.0,2004,6,2,19.206485753578583,17.909855136853043
37000000.0,109.0,7.723341,6.3,704.0,Comedy,113086475.0,2004,6,2,18.5436633583398,17.426428497635523
29000000.0,123.0,15.239013,7.7,3163.0,Romance,115603229.0,2004,6,2,18.565674454988674,17.182806422433504
74500000.0,109.0,5.300303,6.9,185.0,Adventure,62172050.0,2004,4,2,17.94541611588955,18.126309696772605
2000000.0,101.0,1.81433,6.2,20.0,Comedy,30000000.0,1969,9,3,17.216707972959764,14.508658238524095
20000000.0,107.0,7.180346,6.2,33.0,Adventure,305070.0,1994,9,3,12.628299815384132,16.811242881518265
5000000.0,96.0,5.547398,7.0,103.0,Action,20146880.0,1992,1,1,16.818560045294014,15.424948670398354
14500000.0,82.0,5.892859,5.5,367.0,Action,65497208.0,2003,1,1,17.997518089010597,16.489659276356317
1880006.0,106.0,5.549621,6.7,240.0,Comedy,26713187.0,1987,12,4,17.1006679340102,14.446786058203456
6000000.0,122.0,6.83946,6.9,403.0,Unknown,119114517.0,2004,6,2,18.595595924461694,15.607270193858982
4000000.0,90.0,0.737602,6.1,4.0,Action,389503.0,1995,1,1,12.872629413816588,15.201805169084134
2700000.0,93.0,3.427039,6.7,56.0,Drama,5000000.0,1975,9,3,15.424948670398354,14.80876270134486
15000000.0,101.0,5.984133,6.5,225.0,Adventure,28733290.0,1984,7,3,17.17356697364686,16.52356082573315
200000000.0,127.0,10.834506,6.7,4432.0,Action,783766341.0,2004,6,2,20.47962150073071,19.11382792951231
2700000.0,80.0,7.048957,7.6,734.0,Drama,15992615.0,2004,2,1,16.587637673680156,14.80876270134486
120000000.0,126.0,8.862107,6.1,827.0,Adventure,203567857.0,2004,7,3,19.131509961808767,18.603002309079653
26000000.0,94.0,10.33012,6.7,1523.0,Comedy,90574188.0,2004,7,3,18.321679840799725,17.073607134447293
19000000.0,95.0,8.385361,6.1,737.0,Comedy,70067909.0,2004,7,3,18.064975472586333,16.759949589762293
120000000.0,115.0,14.43075,6.7,3889.0,Action,347234916.0,2004,7,3,19.665512103090222,18.603002309079653
15000000.0,162.0,7.281721,6.6,83.0,History,50000000.0,1962,11,4,17.72753358339242,16.52356082573315
75000000.0,108.0,20.40426,7.2,2873.0,Action,288500217.0,2004,7,3,19.480206399544723,18.132998684833918
100000000.0,104.0,13.340272,4.2,833.0,Action,82102379.0,2004,7,3,18.22347756304024,18.420680753952364
6500000.0,96.0,4.136105,6.8,45.0,Romance,1548955.0,2004,7,3,14.25309171357271,15.687312888712007
5000000.0,102.0,2.44274,5.8,15.0,Comedy,24854765.0,1976,4,2,17.028560082861887,15.424948670398354
1455000.0,113.0,6.229674,5.4,12.0,Western,2620000.0,1968,11,4,14.778685257416596,14.190517145872716
5000000.0,100.0,3.078111,5.8,18.0,Fantasy,3569939.0,1988,7,3,15.088059346891898,15.424948670398354
22000000.0,84.0,4.196125,5.5,21.0,Comedy,11000863.0,1991,10,4,16.21348437313266,16.906553056777135
160000.0,84.0,4.431293,7.5,63.0,Comedy,100655.0,1961,9,3,11.519464041809812,11.982935344196433
80000000.0,129.0,10.796939,6.2,401.0,Drama,96105964.0,2004,7,3,18.380961942773837,18.197537205138154
57000000.0,95.0,14.363421,4.2,92.0,Action,28283637.0,2004,7,3,17.157794032868882,17.858561843342684
60000000.0,108.0,8.172707,6.2,1101.0,Drama,256697520.0,2004,7,3,19.36340898860736,17.909855136853043
2500000.0,102.0,11.630809,7.1,631.0,Comedy,26781723.0,2004,7,3,17.10323027255553,14.731801689838349
65000000.0,120.0,13.455112,7.0,1476.0,Drama,217764291.0,2004,8,3,19.19892380644542,17.989897843244528
35000000.0,111.0,5.093704,5.2,114.0,Comedy,22034832.0,2004,8,3,16.90813507737768,17.370858648025116
9000000.0,88.0,8.344105,6.6,709.0,Comedy,23936908.0,2004,5,2,16.990932135305314,16.012735246411598
40000000.0,113.0,8.248895,6.0,726.0,Comedy,95149435.0,2004,8,3,18.370959224205944,17.50439003707821
70000000.0,101.0,12.636205,5.6,1241.0,Adventure,171183863.0,2004,8,3,18.958248764893437,18.064005814299346
20000000.0,90.0,5.946085,5.4,71.0,Adventure,29170410.0,2004,8,3,17.18866543156295,16.811242881518265
3000000.0,101.0,2.127661,5.8,29.0,Drama,2037545.0,2004,1,1,14.527256700529422,14.914123179965662
19000000.0,95.0,6.046516,5.3,217.0,Action,69631118.0,2004,8,3,18.058722137448797,16.759949589762293
80000000.0,114.0,13.02369,4.7,189.0,Horror,78000586.0,2004,8,3,18.172226910266573,18.197537205138154
20000000.0,97.0,10.749404,4.9,200.0,Adventure,70992898.0,2004,8,3,18.07809041591934,16.811242881518265
27000000.0,99.0,7.550891,5.5,99.0,Crime,13000000.0,2004,8,3,16.380459992348886,17.11134746100564
23000000.0,141.0,6.614456,5.5,75.0,Drama,16123851.0,2004,9,3,16.59581022431326,16.951004817371683
16000000.0,97.0,1.758079,4.6,10.0,Comedy,12.0,2004,9,3,2.5649493574615367,16.588099342704055
20000000.0,84.0,12.553403,5.8,52.0,Action,16605763.0,2004,9,3,16.625260421972424,16.811242881518265
30000000.0,114.0,5.605652,6.7,159.0,Drama,13001257.0,2004,9,3,16.38055667997474,17.216707972959764
1200000.0,90.0,6.942907,6.1,71.0,Horror,3109904.0,1988,10,4,14.950102737065064,13.997832948091215
25000000.0,94.0,5.918816,6.1,548.0,Action,56422687.0,2004,9,3,17.848381905083148,17.034386422832473
45000000.0,94.0,7.850797,6.1,1286.0,Horror,129394835.0,2004,9,3,18.67837903197046,17.622173069956816
30000000.0,104.0,4.902869,5.0,66.0,Comedy,21800302.0,2004,6,2,16.897434426745296,17.216707972959764
70000000.0,107.0,9.64113,5.7,445.0,Mystery,57958696.0,2004,9,3,17.87524119414266,18.064005814299346
31000000.0,98.0,14.224013,6.0,303.0,Comedy,41512007.0,2004,9,3,17.541493292745052,17.249497794707484
42000000.0,91.0,6.40146,5.5,359.0,Crime,117575636.0,2004,9,3,18.582592403599122,17.553180200057167
15000000.0,89.0,7.665431,5.4,65.0,Comedy,1914166.0,2004,9,3,14.464793099017449,16.52356082573315
4000000.0,99.0,14.902948,7.5,2479.0,Horror,30039392.0,2004,4,2,17.218020178264577,15.201805169084134
2000000.0,106.0,0.632261,4.8,6.0,Drama,4000000.0,1938,5,2,15.201805169084134,14.508658238524095
6000000.0,92.0,5.253453,5.5,69.0,Drama,14717854.0,1977,7,3,16.504571940538103,15.607270193858982
47000000.0,154.0,11.618792,6.1,180.0,Action,7191399.0,1992,10,4,15.788396425624528,17.665658180950928
75000000.0,90.0,17.999273,5.8,1612.0,Animation,367275019.0,2004,9,3,19.721621498675873,18.132998684833918
60000000.0,115.0,7.650411,6.2,213.0,Drama,74541707.0,2004,10,4,18.126869365624614,17.909855136853043
15000000.0,103.0,4.387004,6.0,221.0,Music,14867514.0,2004,8,3,16.514689189474435,16.52356082573315
25000000.0,97.0,7.745017,4.8,245.0,Thriller,36609966.0,2004,10,4,17.41583108370295,17.034386422832473
7000.0,77.0,7.15307,6.9,671.0,Science Fiction,424760.0,2004,10,4,12.959281936785658,8.853808274977197
50000000.0,107.0,9.082538,5.9,308.0,Drama,170128460.0,2004,10,4,18.952064362593777,17.72753358339242
32000000.0,98.0,11.428941,6.6,667.0,Music,50907422.0,2004,10,4,17.745519305858394,17.281246492014
780000.0,93.0,2.096666,5.7,20.0,Action,1500000.0,1976,7,3,14.220976332738882,13.567050480716235
30000000.0,118.0,13.041943,7.0,154.0,Drama,61255921.0,2004,10,4,17.930571088429634,17.216707972959764
218.0,91.0,1.620207,7.5,22.0,Documentary,1162014.0,2003,10,4,13.965666125088646,5.389071729816501
45000000.0,91.0,8.698971,5.1,107.0,Comedy,14793624.0,2004,9,3,16.50970690269458,17.622173069956816
10000000.0,92.0,9.740827,5.8,889.0,Horror,183474602.0,2004,10,4,19.02758681261053,16.118095750958314
60000000.0,103.0,10.411608,5.5,255.0,Comedy,13395939.0,2004,10,4,16.410462233937263,17.909855136853043
16000000.0,126.0,12.646518,6.9,484.0,Comedy,109502303.0,2004,10,4,18.51145614809536,16.588099342704055
5000000.0,101.0,10.737565,7.3,1280.0,Thriller,8203235.0,2004,2,1,15.920039268533248,15.424948670398354
1200000.0,103.0,23.508433,7.2,2255.0,Horror,103911669.0,2004,10,4,18.459051769300107,13.997832948091215
40000000.0,152.0,10.603762,7.2,481.0,Drama,124731534.0,2004,10,4,18.641674265608383,17.50439003707821
92000000.0,115.0,22.220214,7.4,5290.0,Action,631442092.0,2004,11,4,20.263516798004815,18.33729914588288
165000000.0,100.0,14.27536,6.4,1524.0,Adventure,305875730.0,2004,11,4,19.538689469589396,18.92145603792546
12000000.0,87.0,15.216315,4.9,302.0,Drama,24829644.0,2004,11,4,17.02754886016104,16.300417291085605
60000000.0,97.0,11.945666,6.0,227.0,Action,61347797.0,2004,11,4,17.93206983605651,17.909855136853043
50000000.0,108.0,7.78817,6.1,775.0,Comedy,40203020.0,2004,11,4,17.509452700019416,17.72753358339242
25000000.0,106.0,15.529604,7.2,1269.0,Drama,116766556.0,2004,10,4,18.57568726030419,17.034386422832473
7000000.0,192.0,3.319516,7.5,67.0,Drama,29385320.0,2004,11,4,17.19600582191001,15.76142084987672
100000000.0,131.0,18.932203,6.4,1974.0,Adventure,347451894.0,2004,11,4,19.6661367817319,18.420680753952364
5000000.0,106.0,7.66414,7.1,223.0,Crime,40266982.0,2004,3,1,17.511042410726287,15.424948670398354
30000000.0,87.0,11.213712,6.7,593.0,Animation,140161792.0,2004,11,4,18.75830797759336,17.216707972959764
155000000.0,175.0,13.498641,5.6,957.0,War,167298192.0,2004,11,4,18.935288364942355,18.858935681335133
27000000.0,104.0,10.860952,6.7,845.0,Drama,115505027.0,2004,12,4,18.564824619446146,17.11134746100564
110000000.0,125.0,11.869347,6.4,2169.0,Thriller,362744280.0,2004,12,4,19.70920868392545,18.5159909328476
65000000.0,123.0,18.860681,5.7,1276.0,Science Fiction,128905366.0,2004,12,4,18.674589103970472,17.989897843244528
900000.0,72.0,2.738268,6.1,22.0,Comedy,10000000.0,1960,7,3,16.118095750958314,13.710151153416941
3000000.0,91.0,2.395067,6.7,25.0,Comedy,7100000.0,1960,12,4,15.775605482856605,14.914123179965662
16000000.0,97.0,1.054438,5.6,12.0,Drama,174318.0,2004,5,2,12.068642233025637,16.588099342704055
19885552.0,109.0,6.118228,6.5,128.0,Drama,19724334.0,1993,3,1,16.797363710566426,16.805504046144204
17311.0,59.0,0.680407,4.8,11.0,Drama,137365.0,1915,12,4,11.83040417545605,9.759155181646207
245000.0,151.0,2.084627,7.0,22.0,Drama,22000000.0,1925,11,4,16.906553056777135,12.409017571151187
200000.0,66.0,1.840758,5.2,28.0,Comedy,2200000.0,1933,2,1,14.603968372873895,12.206077645517674
243000.0,91.0,2.000496,6.5,23.0,Drama,950000.0,1935,5,2,13.76421831620775,12.400820837540556
2000000.0,119.0,1.52854,6.5,8.0,Adventure,9172000.0,1940,8,3,16.031666031987402,14.508658238524095
2627000.0,120.0,0.662665,6.0,8.0,Drama,5363000.0,1944,3,1,15.495034264427845,14.781353449329957
1243000.0,106.0,3.803268,6.1,39.0,Action,2841000.0,1948,12,4,14.859667012825,14.033039174997754
2500000.0,125.0,5.499979,6.8,68.0,Western,3000000.0,1948,3,1,14.914123179965662,14.731801689838349
3700000.0,102.0,1.830178,6.6,17.0,Music,2956000.0,1948,6,2,14.899347899345166,15.123843647884687
3768785.0,107.0,2.090588,7.3,22.0,Action,8000000.0,1950,5,2,15.894952224644102,15.142263491650816
3500000.0,149.0,3.473993,7.4,46.0,Drama,12800000.0,1959,6,2,16.36495580701484,15.068273812173887
15000.0,90.0,1.274228,2.8,18.0,Horror,3274.0,1962,6,2,8.094073148069352,9.61587214452889
19000000.0,178.0,5.857488,6.5,68.0,Adventure,13680000.0,1962,11,4,16.431445543258093,16.759949589762293
800000.0,121.0,11.322173,7.8,167.0,Drama,921548.0,1966,9,3,13.733811228850863,13.592368256649284
280379.0,90.0,8.913793,6.1,54.0,Horror,364937.0,1966,1,1,12.807482755122575,12.543901104922528
3800000.0,123.0,3.055936,6.2,41.0,War,14873.0,1965,4,2,9.607370001263245,15.150511887854474
5800000.0,133.0,4.412564,7.2,74.0,Action,6800000.0,1964,9,3,15.732433317205148,15.573368647930426
747000.0,107.0,2.775402,7.3,41.0,Mystery,44566.0,1968,3,1,10.704748953825517,13.523821802802145
2500000.0,92.0,5.352165,7.1,97.0,Action,3200000.0,1967,8,3,14.978661680269907,14.731801689838349
7000000.0,113.0,6.258456,7.1,78.0,Drama,1000000.0,1970,2,1,13.815511557963774,15.76142084987672
150000.0,97.0,1.435148,4.7,19.0,Action,15200000.0,1971,4,2,16.536806051605975,11.918397239722838
2500000.0,95.0,3.875842,6.8,26.0,Crime,2000000.0,1975,8,3,14.508658238524095,14.731801689838349
6500000.0,114.0,8.254209,6.8,101.0,Comedy,51079064.0,1976,12,4,17.748885284340876,15.687312888712007
3400000.0,94.0,5.101153,6.5,86.0,Comedy,31063038.0,1977,12,4,17.25152921378325,15.039286283703994
22000000.0,121.0,13.966833,7.5,104.0,Action,12000000.0,1977,6,2,16.300417291085605,16.906553056777135
9000000.0,103.0,3.336115,6.7,26.0,Action,38200000.0,1979,6,2,17.458346099754813,16.012735246411598
48740.0,81.0,0.545722,5.7,7.0,Romance,955401.0,1981,12,4,13.769887473299843,10.79427584399786
22000000.0,109.0,10.456371,5.9,117.0,Science Fiction,42313354.0,1983,2,1,17.560613315227297,16.906553056777135
10000000.0,94.0,8.20519,6.8,141.0,Action,2494480.0,1983,10,4,14.729591249497357,16.118095750958314
10000000.0,101.0,5.836054,6.2,164.0,Drama,29450919.0,1983,6,2,17.198235706962723,16.118095750958314
9000000.0,108.0,10.941991,5.8,15.0,Drama,6045657.0,1984,3,1,15.614850886396763,16.012735246411598
3400000.0,112.0,0.40319,5.2,5.0,Comedy,660537.0,1985,10,4,13.400809933462202,15.039286283703994
5000000.0,121.0,8.591834,7.7,37.0,Drama,502758.0,1985,5,2,13.12786620901619,15.424948670398354
15000000.0,96.0,4.079853,4.3,20.0,Comedy,12308521.0,1986,7,3,16.325802425964444,16.52356082573315
25000000.0,94.0,1.278665,5.1,12.0,Science Fiction,1579260.0,1986,11,4,14.272467574068333,17.034386422832473
3000000.0,101.0,8.587231,6.6,192.0,Horror,14182492.0,1987,10,4,16.467518874616722,14.914123179965662
1300000.0,102.0,11.582419,6.7,27.0,Crime,354704.0,1988,3,1,12.779041737081869,14.077875591662238
6900000.0,103.0,12.220581,7.6,768.0,Animation,18172849.0,1989,7,3,16.715439280026143,15.747032114495013
11000000.0,85.0,8.290384,6.4,289.0,Comedy,8266343.0,1990,4,2,15.927702889447257,16.213405921671733
2500000.0,85.0,5.097791,5.7,65.0,Comedy,205068.0,1990,6,2,12.231101786854252,14.731801689838349
10000000.0,96.0,7.176601,5.6,141.0,Action,47410000.0,1990,2,1,17.6743437559709,16.118095750958314
40000000.0,144.0,10.10753,5.5,20.0,Drama,9243140.0,1990,12,4,16.03939232091797,17.50439003707821
6000000.0,105.0,4.619068,5.9,179.0,Action,24078196.0,1990,6,2,16.996817300186308,15.607270193858982
4000000.0,94.0,1.456755,6.6,11.0,Drama,259012.0,1991,3,1,12.46463353247224,15.201805169084134
17000000.0,107.0,8.237799,6.4,66.0,Comedy,4603929.0,1991,7,3,15.342420844538038,16.648723960844016
13000000.0,95.0,2.62835,4.6,28.0,Fantasy,3752426.0,1991,1,1,15.137913388602993,16.380459992348886
14000000.0,91.0,6.892056,5.9,113.0,Action,39673161.0,1991,4,2,17.496185496901628,16.454567959008102
17000000.0,98.0,3.622179,6.5,31.0,Action,4836637.0,1992,8,3,15.391730409227764,16.648723960844016
8000000.0,95.0,5.970749,5.7,171.0,Action,6739141.0,1992,9,3,15.72344317508193,15.894952224644102
18000000.0,96.0,0.768367,5.0,4.0,Adventure,1528163.0,1993,11,4,14.239577572792099,16.705882371415992
5000000.0,97.0,1.155075,5.0,15.0,Science Fiction,2970.0,1993,11,4,7.9966538754626075,15.424948670398354
20000000.0,95.0,7.745765,4.4,52.0,Action,1531251.0,1999,4,2,14.24159625939677,16.811242881518265
891000.0,89.0,0.179246,6.9,5.0,Documentary,229000.0,1998,2,1,12.34148164933907,13.700100828786772
5200000.0,163.0,1.891138,6.7,29.0,Drama,13000000.0,1998,8,3,16.380459992348886,15.46416937585933
1530000.0,185.0,6.441119,7.5,93.0,Drama,15306000.0,1998,10,4,16.543755531685857,14.240778946963175
12000000.0,129.0,7.157169,6.9,208.0,Fantasy,19271312.0,2004,5,2,16.774128175069848,16.300417291085605
25697387.0,87.0,3.136813,5.9,120.0,Action,3849941.0,2001,1,1,15.163568641215425,17.061899910459093
2079000.0,183.0,4.558793,7.1,71.0,Drama,4099000.0,2001,7,3,15.226253843448387,14.547398047840515
4000000.0,121.0,6.314697,7.3,302.0,Action,1954937.0,2002,3,1,14.48586903734373,15.201805169084134
80000000.0,110.0,4.980191,4.8,111.0,Thriller,5989640.0,2005,5,2,15.605542035073528,18.197537205138154
140000000.0,108.0,12.817945,6.7,1521.0,Adventure,209073645.0,2004,12,4,19.15819712106597,18.757152987716434
12000000.0,103.0,1.14196,7.1,7.0,Romance,163536.0,2004,5,2,12.004794543411721,16.300417291085605
5000000.0,129.0,4.281103,7.5,95.0,Action,7338987.0,2002,11,4,15.808711516425713,15.424948670398354
8256269.0,97.0,7.474007,6.3,49.0,Action,460978.0,2003,10,4,13.041107767795873,15.926483469657105
3000000.0,120.0,10.616859,8.0,2000.0,Drama,14980005.0,2003,1,1,16.522226936587312,14.914123179965662
29000000.0,103.0,12.092096,6.8,459.0,Drama,21126225.0,2005,3,1,16.866025765026475,17.182806422433504
12806000.0,125.0,14.69768,7.2,224.0,Drama,38535221.0,2004,9,3,17.467083238174133,16.365424447149277
80000000.0,130.0,11.202764,5.8,375.0,Comedy,55041367.0,2004,12,4,17.823595605931654,18.197537205138154
80000000.0,128.0,12.047671,6.2,400.0,Crime,162944923.0,2005,4,2,18.90892281210294,18.197537205138154
130000.0,79.0,10.652818,5.3,320.0,Drama,54667954.0,2004,8,3,17.816788263915836,11.775297421715827
6500000.0,105.0,9.642214,7.0,565.0,Drama,11850214.0,2004,9,3,16.287856568840738,15.687312888712007
45000000.0,113.0,15.434731,5.7,282.0,Action,21009180.0,2004,12,4,16.860470090623977,17.622173069956816
500000.0,90.0,12.428269,6.9,110.0,Crime,603943.0,2004,1,1,13.31123675738684,13.122365377402328
50000000.0,110.0,16.15818,5.5,646.0,Drama,161451538.0,2005,3,1,18.899715587486085,17.72753358339242
10000000.0,125.0,1.551648,8.2,12.0,Drama,4069090.0,2003,9,3,15.218930190951005,16.118095750958314
700000.0,110.0,1.400186,6.0,18.0,Action,1600000.0,2003,8,3,14.285514812209815,13.45883704259595
8000000.0,138.0,5.126696,5.1,29.0,Comedy,365134.0,2004,7,3,12.808022427195864,15.894952224644102
350000.0,85.0,2.96237,6.7,61.0,Documentary,3515061.0,2004,12,4,15.072567721762665,12.765691290604371
2600000.0,105.0,2.203949,7.6,23.0,Documentary,3166000.0,2004,7,3,14.967979835279014,14.77102238760702
8700000.0,100.0,11.643026,6.8,540.0,Animation,7659918.0,2006,5,2,15.851511967248332,15.978833698567334
6000000.0,141.0,4.664474,5.7,74.0,Drama,1530216.0,2004,4,2,14.240920113377046,15.607270193858982
30000000.0,132.0,14.471373,7.7,2519.0,Drama,216763646.0,2004,12,4,19.194318133580623,17.216707972959764
17500000.0,121.0,10.262332,7.5,805.0,Drama,38000000.0,2004,9,3,17.453096744006448,16.677711496036597
150000000.0,115.0,22.038405,6.7,3759.0,Adventure,474968763.0,2005,7,3,19.978759599836632,18.826145858727198
50000000.0,119.0,6.936677,7.1,781.0,Adventure,34808403.0,2004,12,4,17.365369409842533,17.72753358339242
116000000.0,170.0,9.86738,7.0,1526.0,Drama,102000000.0,2004,12,4,18.440483381052466,18.569100757691327
